dai_date,dai_close
2007-01-02,100.0
2007-01-03,99.80351257324219
2007-01-04,99.24852752685547
2007-01-05,97.98834228515625
2007-01-08,97.67516326904297
2007-01-09,97.20143127441406
2007-01-10,96.13905334472656
2007-01-11,97.02011108398438
2007-01-12,98.463134765625
2007-01-15,99.21417236328125
2007-01-16,99.31732177734375
2007-01-17,99.46640014648438
2007-01-18,99.95153045654297
2007-01-19,99.80799865722656
2007-01-22,100.39752960205078
2007-01-23,100.11497497558594
2007-01-24,101.33633422851562
2007-01-25,100.86287689208984
2007-01-26,100.55274200439453
2007-01-29,99.59321594238281
2007-01-30,99.73087310791016
2007-01-31,99.95317840576172
2007-02-01,100.79141998291016
2007-02-02,101.86439514160156
2007-02-05,102.59635162353516
2007-02-06,103.11689758300781
2007-02-07,102.60631561279297
2007-02-08,102.2350082397461
2007-02-09,102.3160171508789
2007-02-12,101.4427490234375
2007-02-13,101.38726043701172
2007-02-14,102.45736694335938
2007-02-15,102.85932922363281
2007-02-16,103.06041717529297
2007-02-19,101.51040649414062
2007-02-20,102.11518096923828
2007-02-21,103.4126205444336
2007-02-22,104.18706512451172
2007-02-23,103.7099609375
2007-02-26,103.50933837890625
2007-02-27,100.0540542602539
2007-02-28,98.80962371826172
2007-03-01,97.70716857910156
2007-03-02,97.3352279663086
2007-03-05,94.53487396240234
2007-03-06,96.26148223876953
2007-03-07,96.26406860351562
2007-03-08,97.66969299316406
2007-03-09,98.21332550048828
2007-03-12,98.77682495117188
2007-03-13,97.75836944580078
2007-03-14,96.30778503417969
2007-03-15,97.16342163085938
2007-03-16,96.6357421875
2007-03-19,97.50945281982422
2007-03-20,98.50890350341797
2007-03-21,99.5470962524414
2007-03-22,100.47383117675781
2007-03-23,100.77774047851562
2007-03-26,100.81729888916016
2007-03-27,100.3622055053711
2007-03-28,99.36227416992188
2007-03-29,100.39954376220703
2007-03-30,101.00431823730469
2007-04-02,101.0117416381836
2007-04-03,102.09489440917969
2007-04-04,103.21516418457031
2007-04-05,103.3581314086914
2007-04-09,103.77485656738281
