dai_date,dai_close
2007-01-02,100.0
2007-01-03,100.06488800048828
2007-01-04,99.7491683959961
2007-01-05,99.22608947753906
2007-01-08,98.99203491210938
2007-01-09,99.21302795410156
2007-01-10,98.54840850830078
2007-01-11,99.61514282226562
2007-01-12,100.67225646972656
2007-01-15,101.83757019042969
2007-01-16,101.41382598876953
2007-01-17,101.15948486328125
2007-01-18,101.58914947509766
2007-01-19,101.31005096435547
2007-01-22,102.17979431152344
2007-01-23,101.5367431640625
2007-01-24,101.98426818847656
2007-01-25,102.1463851928711
2007-01-26,101.44329071044922
2007-01-29,101.43568420410156
2007-01-30,100.95967864990234
2007-01-31,100.33895111083984
2007-02-01,101.58554077148438
2007-02-02,102.13399505615234
2007-02-05,102.28431701660156
2007-02-06,103.34256744384766
2007-02-07,103.35078430175781
2007-02-08,102.7344970703125
2007-02-09,102.49845123291016
2007-02-12,102.41646575927734
2007-02-13,101.92024993896484
2007-02-14,102.35722351074219
2007-02-15,102.39751434326172
2007-02-16,102.1728515625
2007-02-19,102.29059600830078
2007-02-20,102.2910385131836
2007-02-21,101.92756652832031
2007-02-22,102.18855285644531
2007-02-23,102.44578552246094
2007-02-26,102.97673797607422
2007-02-27,100.49504089355469
2007-02-28,99.0845718383789
2007-03-01,98.3302993774414
2007-03-02,97.06117248535156
2007-03-05,94.93492889404297
2007-03-06,96.50316619873047
2007-03-07,97.2279281616211
2007-03-08,98.38119506835938
2007-03-09,98.67100524902344
2007-03-12,98.97908782958984
2007-03-13,97.92559814453125
2007-03-14,95.30217742919922
2007-03-15,96.87692260742188
2007-03-16,96.82280731201172
2007-03-19,97.82085418701172
2007-03-20,99.07414245605469
2007-03-21,100.17232513427734
2007-03-22,101.15911102294922
2007-03-23,101.6733169555664
2007-03-26,101.71153259277344
2007-03-27,100.80097198486328
2007-03-28,100.53823852539062
2007-03-29,101.06307983398438
2007-03-30,100.83222961425781
2007-04-02,101.67274475097656
2007-04-03,102.27838134765625
2007-04-04,102.4310531616211
2007-04-05,102.30912780761719
2007-04-10,102.6431884765625
2007-04-11,103.01216125488281
2007-04-12,102.18460083007812
2007-04-13,102.6879653930664
2007-04-16,103.54673767089844
2007-04-17,103.78729248046875
2007-04-18,103.5213851928711
2007-04-19,102.4927749633789
2007-04-20,103.41761779785156
2007-04-23,103.55914306640625
2007-04-24,102.70433044433594
2007-04-25,103.05584716796875
2007-04-26,103.46739959716797
2007-04-27,102.66986083984375
2007-04-30,103.01628875732422
2007-05-01,102.70460510253906
2007-05-02,103.20197296142578
2007-05-03,103.66060638427734
2007-05-04,105.16699981689453
2007-05-07,105.36467742919922
2007-05-08,105.16683197021484
2007-05-09,105.20598602294922
2007-05-10,104.78258514404297
2007-05-11,104.53196716308594
2007-05-14,104.59913635253906
2007-05-15,104.60211181640625
2007-05-16,104.78044128417969
2007-05-17,105.19933319091797
2007-05-18,106.15650939941406
2007-05-21,106.59298706054688
2007-05-22,106.22984313964844
2007-05-23,106.87889862060547
2007-05-24,106.68214416503906
2007-05-25,105.9770736694336
2007-05-28,106.0958023071289
2007-05-29,106.34961700439453
