dai_date,dai_close
2007-01-02,100.0
2007-01-03,100.23829650878906
2007-01-04,101.31890869140625
2007-01-05,101.60261535644531
2007-01-08,102.11326599121094
2007-01-09,102.0406265258789
2007-01-10,102.17559051513672
2007-01-11,102.14022827148438
2007-01-12,102.54590606689453
2007-01-15,102.11974334716797
2007-01-16,101.95291137695312
2007-01-17,102.17843627929688
2007-01-18,102.05172729492188
2007-01-19,101.87206268310547
2007-01-22,102.01031494140625
2007-01-23,101.27908325195312
2007-01-24,101.36759948730469
2007-01-25,101.50736236572266
2007-01-26,101.88428497314453
2007-01-29,101.7787094116211
2007-01-30,101.43375396728516
2007-01-31,101.62984466552734
2007-02-01,101.29949188232422
2007-02-02,101.29042053222656
2007-02-05,102.05143737792969
2007-02-06,101.97367095947266
2007-02-07,101.88836669921875
2007-02-08,101.85792541503906
2007-02-09,101.71797943115234
2007-02-12,101.92781066894531
2007-02-13,101.48700714111328
2007-02-14,101.15241241455078
2007-02-15,100.97614288330078
2007-02-16,101.20964813232422
2007-02-19,96.59630584716797
2007-02-20,95.82393646240234
2007-02-21,99.226318359375
2007-02-22,99.40436553955078
2007-02-23,99.2710189819336
2007-02-26,99.27808380126953
2007-02-27,99.12433624267578
2007-02-28,99.41216278076172
2007-03-01,99.34918975830078
2007-03-02,99.86927032470703
2007-03-05,100.51097106933594
2007-03-06,100.39580535888672
2007-03-07,100.17940521240234
2007-03-08,100.11187744140625
2007-03-09,99.9749526977539
2007-03-12,99.84091186523438
2007-03-13,99.59683990478516
2007-03-14,99.90372467041016
2007-03-15,99.50404357910156
2007-03-16,98.83702850341797
2007-03-19,98.94577026367188
2007-03-20,98.95263671875
2007-03-21,99.0086669921875
2007-03-22,98.64794921875
2007-03-23,98.66529083251953
2007-03-26,99.02923583984375
2007-03-27,98.54666137695312
2007-03-28,98.52349853515625
2007-03-29,98.42447662353516
2007-03-30,98.6216049194336
2007-04-02,98.30925750732422
2007-04-03,98.28285217285156
2007-04-04,98.34039306640625
2007-04-05,98.1242446899414
2007-04-09,93.03352355957031
2007-04-10,93.10753631591797
2007-04-11,93.1643295288086
2007-04-12,92.83810424804688
2007-04-13,92.41253662109375
2007-04-16,92.29952239990234
2007-04-17,92.4244155883789
2007-04-18,92.4334716796875
2007-04-19,92.34590911865234
2007-04-20,92.26476287841797
2007-04-23,92.61277770996094
2007-04-24,92.6010971069336
2007-04-25,92.1865463256836
2007-04-26,92.36686706542969
2007-04-27,92.01924896240234
2007-04-30,92.31159210205078
2007-05-01,92.61030578613281
2007-05-02,92.76090240478516
2007-05-03,92.59164428710938
2007-05-04,92.91118621826172
2007-05-07,92.62881469726562
2007-05-08,93.0002212524414
2007-05-09,93.10686492919922
2007-05-10,93.13224029541016
2007-05-11,93.43556213378906
2007-05-14,92.95655059814453
2007-05-15,92.9542007446289
2007-05-16,92.62337493896484
2007-05-17,92.90277099609375
2007-05-18,93.21915435791016
2007-05-21,93.34364318847656
2007-05-22,93.3147201538086
2007-05-23,92.97835540771484
2007-05-24,93.14230346679688
2007-05-25,93.23345184326172
2007-05-28,93.02230072021484
2007-05-29,92.61138153076172
2007-05-30,93.0683364868164
2007-05-31,92.88029479980469
2007-06-01,92.85487365722656
2007-06-04,92.50410461425781
2007-06-05,92.17578887939453
2007-06-06,92.13783264160156
2007-06-07,92.217041015625
2007-06-08,92.75669860839844
2007-06-11,92.77861785888672
2007-06-12,92.67411804199219
2007-06-13,92.90962982177734
2007-06-14,92.92359161376953
