dai_date,dai_close
2007-01-02,100.0
2007-01-03,100.05876922607422
2007-01-04,100.2048568725586
2007-01-05,99.90141296386719
2007-01-08,100.04557037353516
2007-01-09,99.89363098144531
2007-01-10,99.53829193115234
2007-01-11,100.30880737304688
2007-01-12,101.6098861694336
2007-01-15,101.92754364013672
2007-01-16,101.85424041748047
2007-01-17,102.00109100341797
2007-01-18,101.73706817626953
2007-01-19,101.81932830810547
2007-01-22,102.03363800048828
2007-01-23,101.71467590332031
2007-01-24,102.53887939453125
2007-01-25,102.37672424316406
2007-01-26,102.12335205078125
2007-01-29,101.97956848144531
2007-01-30,102.0630111694336
2007-01-31,102.23008728027344
2007-02-01,102.89277648925781
2007-02-02,103.22618865966797
2007-02-05,103.68455505371094
2007-02-06,103.94631958007812
2007-02-07,103.8446273803711
2007-02-08,103.75187683105469
2007-02-09,103.5543212890625
2007-02-12,103.12969970703125
2007-02-13,103.15132904052734
2007-02-14,103.73478698730469
2007-02-15,104.02306365966797
2007-02-16,104.15143585205078
2007-02-19,100.55238342285156
2007-02-20,100.246826171875
2007-02-21,103.45286560058594
2007-02-22,103.92406463623047
2007-02-23,103.82685089111328
2007-02-26,103.67024993896484
2007-02-27,100.64285278320312
2007-02-28,99.42729187011719
2007-03-01,98.66686248779297
2007-03-02,98.1128158569336
2007-03-05,96.73148345947266
2007-03-06,97.90968322753906
2007-03-07,98.31510162353516
2007-03-08,99.19578552246094
2007-03-09,99.54183197021484
2007-03-12,99.78007507324219
2007-03-13,98.55619812011719
2007-03-14,97.40140533447266
2007-03-15,97.9620361328125
2007-03-16,97.53489685058594
2007-03-19,98.50579833984375
2007-03-20,99.40314483642578
2007-03-21,100.55520629882812
2007-03-22,101.1502914428711
2007-03-23,101.59041595458984
2007-03-26,101.73998260498047
2007-03-27,101.08723449707031
2007-03-28,100.54537963867188
2007-03-29,101.05707550048828
2007-03-30,101.30198669433594
2007-04-02,101.25411224365234
2007-04-03,102.13614654541016
2007-04-04,102.7546615600586
2007-04-05,102.88429260253906
2007-04-06,102.7664794921875
2007-04-09,94.24352264404297
2007-04-10,95.76889038085938
2007-04-11,95.81995391845703
2007-04-12,95.41918182373047
2007-04-13,95.60725402832031
2007-04-16,96.43394470214844
2007-04-17,96.4765853881836
2007-04-18,96.23252868652344
2007-04-19,95.69481658935547
2007-04-20,96.47334289550781
2007-04-23,96.78634643554688
2007-04-24,96.39781951904297
2007-04-25,96.60668182373047
2007-04-26,97.04157257080078
2007-04-27,96.52098846435547
2007-04-30,96.25286865234375
2007-05-01,96.0082778930664
2007-05-02,96.65785217285156
2007-05-03,96.87213134765625
2007-05-04,97.60588073730469
2007-05-07,97.660888671875
2007-05-08,97.56912994384766
2007-05-09,97.95746612548828
2007-05-10,97.25823974609375
2007-05-11,97.51945495605469
2007-05-14,97.43058776855469
2007-05-15,97.27356719970703
2007-05-16,97.5654525756836
2007-05-17,97.95390319824219
2007-05-18,98.63392639160156
2007-05-21,99.12864685058594
2007-05-22,99.31008911132812
2007-05-23,99.39415740966797
2007-05-24,98.78694152832031
2007-05-25,98.7402572631836
2007-05-28,99.03640747070312
2007-05-29,99.11756896972656
2007-05-30,99.57733917236328
2007-05-31,100.3661117553711
2007-06-01,101.00003814697266
2007-06-04,100.9650650024414
2007-06-05,100.57713317871094
2007-06-06,99.66755676269531
2007-06-07,98.5467758178711
2007-06-08,98.75129699707031
2007-06-11,99.35607147216797
2007-06-12,98.89801025390625
2007-06-13,99.44099426269531
2007-06-14,100.5221176147461
2007-06-15,101.51109313964844
2007-06-18,101.55276489257812
2007-06-19,101.3790512084961
2007-06-20,101.09156036376953
2007-06-21,100.98658752441406
2007-06-22,100.37773895263672
2007-06-25,99.65189361572266
2007-06-26,99.18474578857422
2007-06-27,99.12825012207031
2007-06-28,99.70938873291016
2007-06-29,99.93809509277344
2007-07-02,100.30696105957031
2007-07-03,100.9975814819336
2007-07-04,101.28433990478516
2007-07-05,101.34699249267578
2007-07-06,101.8694839477539
2007-07-09,102.40845489501953
2007-07-10,101.65448760986328
2007-07-11,101.07278442382812
2007-07-12,101.99079132080078
2007-07-13,102.71089935302734
2007-07-16,102.58544921875
2007-07-17,102.32180786132812
2007-07-18,101.7843246459961
2007-07-19,102.33797454833984
2007-07-20,102.1003189086914
2007-07-23,102.0969467163086
2007-07-24,101.2154769897461
2007-07-25,100.8584213256836
2007-07-26,99.07569122314453
2007-07-27,97.78459167480469
2007-07-30,98.09033203125
2007-07-31,98.32621002197266
2007-08-01,97.38378143310547
2007-08-02,97.8060073852539
2007-08-03,96.75382232666016
2007-08-06,96.02228546142578
2007-08-07,96.43341064453125
2007-08-08,98.12307739257812
2007-08-09,97.30596923828125
2007-08-10,95.83613586425781
2007-08-13,96.04798126220703
2007-08-14,95.41431427001953
2007-08-15,93.66120147705078
2007-08-16,91.05492401123047
2007-08-17,91.74251556396484
2007-08-20,92.90799713134766
2007-08-21,92.91448974609375
2007-08-22,94.3156967163086
2007-08-23,94.74188232421875
2007-08-24,95.08739471435547
2007-08-27,95.31275939941406
2007-08-28,93.99321746826172
2007-08-29,94.4383773803711
2007-08-30,95.12042999267578
2007-08-31,96.19837188720703
2007-09-03,96.78517150878906
2007-09-04,97.68285369873047
2007-09-05,97.1773681640625
2007-09-06,96.9032974243164
2007-09-07,95.91781616210938
2007-09-10,94.88883209228516
2007-09-11,95.6341552734375
2007-09-12,95.86006164550781
2007-09-13,96.40141296386719
2007-09-14,96.52737426757812
2007-09-17,95.75817108154297
2007-09-18,96.97173309326172
2007-09-19,98.47096252441406
2007-09-20,98.29322814941406
2007-09-21,98.71849060058594
2007-09-24,98.99774169921875
2007-09-25,98.83316040039062
2007-09-26,99.25777435302734
2007-09-27,100.01415252685547
2007-09-28,100.20892333984375
2007-10-01,100.72833251953125
2007-10-02,101.73787689208984
2007-10-03,100.99300384521484
2007-10-04,101.16808319091797
2007-10-05,102.16261291503906
2007-10-08,102.37994384765625
2007-10-09,103.32951354980469
2007-10-10,103.38546752929688
2007-10-11,103.42863464355469
2007-10-12,103.5902099609375
2007-10-15,103.23213958740234
2007-10-16,102.38229370117188
2007-10-17,102.6882095336914
2007-10-18,102.32788848876953
2007-10-19,101.08627319335938
2007-10-22,100.36602020263672
2007-10-23,101.41830444335938
2007-10-24,101.493896484375
2007-10-25,101.64511108398438
2007-10-26,102.55345916748047
2007-10-29,103.5667953491211
2007-10-30,103.4931869506836
2007-10-31,104.00621795654297
2007-11-01,103.17890167236328
2007-11-02,101.93140411376953
2007-11-05,101.13480377197266
2007-11-06,101.95276641845703
2007-11-07,100.36822509765625
2007-11-08,99.87274169921875
2007-11-09,98.52720642089844
2007-11-12,97.08972930908203
2007-11-13,97.70046997070312
2007-11-14,98.24632263183594
2007-11-15,97.31424713134766
2007-11-16,96.88582611083984
2007-11-19,95.53155517578125
2007-11-20,95.20106506347656
2007-11-21,93.53743743896484
2007-11-22,93.11799621582031
2007-11-23,94.2190933227539
2007-11-26,94.12672424316406
2007-11-27,93.8026351928711
2007-11-28,96.01602935791016
2007-11-29,96.91275787353516
2007-11-30,97.58969116210938
2007-12-03,97.90064239501953
2007-12-04,96.99848175048828
2007-12-05,98.07479858398438
2007-12-06,99.66399383544922
2007-12-07,99.5068588256836
2007-12-10,99.56668853759766
2007-12-11,98.94628143310547
2007-12-12,99.02386474609375
2007-12-13,97.91751098632812
2007-12-14,97.72238159179688
2007-12-17,96.42010498046875
2007-12-18,96.39586639404297
2007-12-19,96.45458984375
2007-12-20,97.05670166015625
2007-12-21,98.33981323242188
2007-12-24,98.14966583251953
2007-12-26,98.81352996826172
2007-12-27,99.27404022216797
2007-12-28,98.73639678955078
2007-12-31,98.35794830322266
2008-01-02,98.11809539794922
2008-01-03,97.5032958984375
2008-01-04,96.16866302490234
2008-01-07,95.21302032470703
2008-01-08,95.20565795898438
2008-01-09,95.13785552978516
2008-01-10,94.97942352294922
2008-01-11,93.60853576660156
2008-01-14,93.5604019165039
2008-01-15,91.78433990478516
2008-01-16,89.91664123535156
2008-01-17,89.27687072753906
2008-01-18,88.76201629638672
2008-01-21,86.72696685791016
2008-01-22,85.14354705810547
2008-01-23,85.11923217773438
2008-01-24,86.939453125
2008-01-25,87.46137237548828
2008-01-28,86.73188018798828
2008-01-29,87.57474517822266
2008-01-30,87.08079528808594
2008-01-31,87.16167449951172
2008-02-01,88.88032531738281
2008-02-04,89.5005874633789
2008-02-05,87.79585266113281
2008-02-06,86.84388732910156
2008-02-07,86.64671325683594
2008-02-08,87.02983093261719
2008-02-11,86.95716857910156
2008-02-12,87.8926773071289
2008-02-13,88.55996704101562
2008-02-14,88.84288787841797
2008-02-15,88.16962432861328
2008-02-18,88.50318908691406
2008-02-19,88.74718475341797
2008-02-20,88.57783508300781
2008-02-21,88.6064453125
2008-02-22,88.07775115966797
2008-02-25,89.01530456542969
2008-02-26,89.8017578125
2008-02-27,89.60800170898438
2008-02-28,88.87684631347656
2008-02-29,87.2517318725586
2008-03-03,86.16446685791016
2008-03-04,85.64492797851562
2008-03-05,86.2417221069336
2008-03-06,85.42180633544922
2008-03-07,83.76766967773438
2008-03-10,82.71861267089844
2008-03-11,83.77824401855469
2008-03-12,84.12529754638672
2008-03-13,83.14771270751953
2008-03-14,82.47068786621094
2008-03-17,79.54182434082031
2008-03-18,80.38684844970703
2008-03-19,79.93696594238281
2008-03-20,80.49821472167969
2008-03-24,81.12841033935547
2008-03-25,83.09003448486328
2008-03-26,82.7433853149414
2008-03-27,82.5058364868164
2008-03-28,82.39018249511719
2008-03-31,82.11076354980469
2008-04-01,84.01868438720703
2008-04-02,85.05033874511719
2008-04-03,85.57808685302734
2008-04-04,85.29620361328125
2008-04-07,85.92051696777344
2008-04-08,85.37552642822266
2008-04-09,84.85608673095703
2008-04-10,84.44341278076172
2008-04-11,83.90045928955078
2008-04-14,83.1832046508789
2008-04-15,83.6798324584961
2008-04-16,84.68148803710938
2008-04-17,84.9937744140625
2008-04-18,86.07684326171875
2008-04-21,86.13420867919922
2008-04-22,85.8629379272461
2008-04-23,85.9488754272461
2008-04-24,86.46556091308594
2008-04-25,87.54052734375
2008-04-28,87.80902099609375
2008-04-29,87.4057846069336
2008-04-30,87.6738510131836
2008-05-01,88.14192962646484
2008-05-02,89.65408325195312
2008-05-05,89.6202621459961
2008-05-06,89.80023956298828
2008-05-07,89.87879180908203
2008-05-08,90.1682357788086
2008-05-09,89.41886901855469
2008-05-12,89.8930892944336
2008-05-13,90.37359619140625
2008-05-14,90.8143081665039
2008-05-15,91.32121276855469
2008-05-16,92.04774475097656
2008-05-19,92.12413024902344
2008-05-20,91.1638412475586
2008-05-21,90.04661560058594
2008-05-22,89.7486343383789
2008-05-23,89.10777282714844
2008-05-26,88.55730438232422
2008-05-27,88.33991241455078
2008-05-28,88.99925994873047
2008-05-29,89.64361572265625
2008-05-30,90.30793762207031
2008-06-02,89.79454040527344
2008-06-03,89.17888641357422
2008-06-04,89.06890869140625
2008-06-05,89.8741455078125
2008-06-06,88.43641662597656
2008-06-09,87.2308578491211
2008-06-10,86.95901489257812
2008-06-11,86.27001190185547
2008-06-12,86.25426483154297
2008-06-13,86.91667938232422
2008-06-16,87.05858612060547
2008-06-17,87.29779052734375
2008-06-18,86.76152801513672
2008-06-19,86.38829803466797
2008-06-20,84.93741607666016
2008-06-23,85.02716827392578
2008-06-24,84.27359771728516
2008-06-25,84.49307250976562
2008-06-26,82.99813842773438
2008-06-27,82.34996032714844
2008-06-30,82.3702163696289
2008-07-01,81.74818420410156
2008-07-02,80.65415954589844
2008-07-03,79.64107513427734
2008-07-04,80.17369842529297
2008-07-07,80.3402099609375
2008-07-08,79.84134674072266
2008-07-09,79.93770599365234
2008-07-10,79.6986083984375
2008-07-11,78.91656494140625
2008-07-14,78.64885711669922
2008-07-15,77.13715362548828
2008-07-16,77.79345703125
2008-07-17,78.89199829101562
2008-07-18,78.98497772216797
2008-07-21,79.50428009033203
2008-07-22,79.44840240478516
2008-07-23,80.4797592163086
2008-07-24,79.70171356201172
2008-07-25,79.06804656982422
2008-07-28,78.71106719970703
2008-07-29,78.86903381347656
2008-07-30,80.56782531738281
2008-07-31,80.40733337402344
2008-08-01,79.73722076416016
2008-08-04,78.76032257080078
2008-08-05,79.12090301513672
2008-08-06,79.92550659179688
2008-08-07,79.58551788330078
2008-08-08,80.6737060546875
2008-08-11,81.28276062011719
2008-08-12,81.17742156982422
2008-08-13,80.68901824951172
2008-08-14,80.83357238769531
2008-08-15,81.30228424072266
2008-08-18,81.22660827636719
2008-08-19,80.43766784667969
2008-08-20,80.71288299560547
2008-08-21,80.5872802734375
2008-08-22,81.02685546875
2008-08-25,80.72119903564453
2008-08-26,81.00862884521484
2008-08-27,81.0169448852539
2008-08-28,81.65869140625
2008-08-29,81.9837417602539
2008-09-01,81.90878295898438
2008-09-02,81.77291107177734
2008-09-03,80.96206665039062
2008-09-04,79.2175521850586
2008-09-05,78.85095977783203
2008-09-08,80.0148696899414
2008-09-09,78.49645233154297
2008-09-10,78.09319305419922
2008-09-11,78.4049072265625
2008-09-12,78.88409423828125
2008-09-15,76.22606658935547
2008-09-16,74.9919662475586
2008-09-17,73.60514831542969
2008-09-18,73.21485900878906
2008-09-19,77.69535827636719
2008-09-22,76.36349487304688
2008-09-23,74.3955078125
2008-09-24,74.11918640136719
2008-09-25,74.54994201660156
2008-09-26,74.05325317382812
2008-09-29,70.99897003173828
2008-09-30,71.4844741821289
2008-10-01,72.55240631103516
2008-10-02,71.19740295410156
2008-10-03,70.35598754882812
2008-10-06,67.28053283691406
2008-10-07,65.18480682373047
2008-10-08,62.305442810058594
2008-10-09,60.88755798339844
2008-10-10,57.8106803894043
2008-10-13,62.42353439331055
2008-10-14,64.16346740722656
2008-10-15,60.347904205322266
2008-10-16,59.370872497558594
2008-10-17,59.81846237182617
2008-10-20,62.08042526245117
2008-10-21,62.297340393066406
2008-10-22,59.95417785644531
2008-10-23,58.957359313964844
2008-10-24,56.98979568481445
2008-10-27,55.576942443847656
2008-10-28,57.716896057128906
2008-10-29,59.2986946105957
2008-10-30,60.76386642456055
2008-10-31,62.19352340698242
2008-11-03,62.72977828979492
2008-11-04,65.03955078125
2008-11-05,63.58439254760742
2008-11-06,60.93539810180664
2008-11-07,61.430606842041016
2008-11-10,61.615333557128906
2008-11-11,60.10641098022461
2008-11-12,58.6347541809082
2008-11-13,59.32319259643555
2008-11-14,58.63405990600586
2008-11-17,57.40960693359375
2008-11-18,56.87372970581055
2008-11-19,55.1414794921875
2008-11-20,52.627830505371094
2008-11-21,53.269649505615234
2008-11-24,55.03521728515625
2008-11-25,56.10667037963867
2008-11-26,56.59066390991211
2008-11-27,57.545711517333984
2008-11-28,58.691104888916016
2008-12-01,56.3081169128418
2008-12-02,56.07664108276367
2008-12-03,56.821998596191406
2008-12-04,56.585296630859375
2008-12-05,56.53315734863281
2008-12-08,58.398616790771484
2008-12-09,58.44017791748047
2008-12-10,58.78168487548828
2008-12-11,57.56327438354492
2008-12-12,56.3981819152832
2008-12-15,56.24622344970703
2008-12-16,56.8922119140625
2008-12-17,56.4727897644043
2008-12-18,54.99900817871094
2008-12-19,56.11056137084961
2008-12-22,55.486976623535156
2008-12-23,55.0333251953125
2008-12-24,54.94783401489258
2008-12-26,55.144752502441406
2008-12-29,54.862327575683594
2008-12-30,55.831748962402344
2008-12-31,56.95554733276367
2009-01-02,58.4161376953125
2009-01-05,60.053340911865234
2009-01-06,61.490089416503906
2009-01-07,59.926937103271484
2009-01-08,59.40360641479492
2009-01-09,58.766754150390625
2009-01-12,58.38417434692383
2009-01-13,58.12862014770508
2009-01-14,57.15773010253906
2009-01-15,56.90597915649414
2009-01-16,57.12067413330078
2009-01-19,57.211090087890625
2009-01-20,56.06299591064453
2009-01-21,56.552589416503906
2009-01-22,56.198814392089844
2009-01-23,56.315670013427734
2009-01-26,56.40985870361328
2009-01-27,56.46234893798828
