dai_date,dai_close
2007-01-02,100.0
2007-01-03,99.93614196777344
2007-01-04,100.54607391357422
2007-01-05,100.41620635986328
2007-01-08,100.34599304199219
2007-01-09,100.40453338623047
2007-01-10,100.75300598144531
2007-01-11,101.73246765136719
2007-01-12,102.74848175048828
2007-01-15,103.1165771484375
2007-01-16,102.98597717285156
2007-01-17,102.9850845336914
2007-01-18,102.51708984375
2007-01-19,102.05797576904297
2007-01-22,102.21841430664062
2007-01-23,101.66849517822266
2007-01-24,102.73222351074219
2007-01-25,102.88346099853516
2007-01-26,103.0130386352539
2007-01-29,103.33837127685547
2007-01-30,103.34296417236328
2007-01-31,103.84829711914062
2007-02-01,104.11510467529297
2007-02-02,104.66470336914062
2007-02-05,105.29663848876953
2007-02-06,105.17700958251953
2007-02-07,105.29612731933594
2007-02-08,105.43550872802734
2007-02-09,105.1904525756836
2007-02-12,104.95628356933594
2007-02-13,104.83277130126953
2007-02-14,104.86625671386719
2007-02-15,104.86739349365234
2007-02-16,105.194580078125
2007-02-19,105.26216888427734
2007-02-20,103.61016082763672
2007-02-21,106.04449462890625
2007-02-22,106.49795532226562
2007-02-23,106.23139190673828
2007-02-26,105.85379028320312
2007-02-27,103.42296600341797
2007-02-28,102.07801818847656
2007-03-01,101.8124008178711
2007-03-02,101.31866455078125
2007-03-05,100.42060852050781
2007-03-06,100.47288513183594
2007-03-07,100.8699722290039
2007-03-08,101.24472045898438
2007-03-09,101.67335510253906
2007-03-12,101.73558044433594
2007-03-13,100.56371307373047
2007-03-14,99.94430541992188
2007-03-15,100.45034790039062
2007-03-16,99.77227783203125
2007-03-19,100.36641693115234
2007-03-20,101.15401458740234
2007-03-21,101.98896026611328
2007-03-22,102.32441711425781
2007-03-23,102.82052612304688
2007-03-26,103.07672882080078
2007-03-27,102.2664794921875
2007-03-28,101.74728393554688
2007-03-29,101.77387237548828
2007-03-30,102.10647583007812
2007-04-02,101.966064453125
2007-04-03,102.67521667480469
2007-04-04,102.91289520263672
2007-04-05,102.95902252197266
2007-04-09,97.72111511230469
2007-04-10,98.09905242919922
2007-04-11,97.91534423828125
2007-04-12,97.61316680908203
2007-04-13,97.83740234375
2007-04-16,98.56041717529297
2007-04-17,98.94419860839844
2007-04-18,98.58070373535156
2007-04-19,98.01310729980469
2007-04-20,98.41044616699219
2007-04-23,98.949462890625
2007-04-24,98.53684997558594
2007-04-25,98.58692932128906
2007-04-26,99.13724517822266
2007-04-27,98.77723693847656
2007-04-30,98.40165710449219
2007-05-01,97.07877349853516
2007-05-02,97.80194854736328
2007-05-03,98.34789276123047
2007-05-04,98.77801513671875
2007-05-07,98.6343765258789
2007-05-08,98.7582778930664
2007-05-09,99.07534790039062
2007-05-10,98.76091766357422
2007-05-11,98.93742370605469
2007-05-14,98.7599868774414
2007-05-15,98.26612091064453
2007-05-16,97.97734832763672
2007-05-17,98.26725006103516
2007-05-18,99.23897552490234
2007-05-21,100.27900695800781
2007-05-22,100.8785629272461
2007-05-23,100.91876220703125
2007-05-24,100.29238891601562
2007-05-25,99.87918090820312
2007-05-28,99.87469482421875
2007-05-29,100.08243560791016
2007-05-30,101.00780487060547
2007-05-31,101.4161605834961
2007-06-01,102.20775604248047
2007-06-04,102.21043395996094
2007-06-05,101.79186248779297
2007-06-06,101.13568878173828
2007-06-07,100.13892364501953
2007-06-08,100.59651184082031
2007-06-11,101.04707336425781
2007-06-12,100.52027130126953
2007-06-13,101.0124740600586
2007-06-14,101.87921142578125
2007-06-15,102.6072006225586
2007-06-18,102.2769546508789
2007-06-19,102.22721862792969
2007-06-20,101.87822723388672
2007-06-21,101.7050552368164
2007-06-22,101.24446105957031
2007-06-25,100.41663360595703
2007-06-26,99.92353820800781
2007-06-27,100.4314193725586
2007-06-28,101.07270812988281
2007-06-29,100.96621704101562
2007-07-02,100.7226333618164
2007-07-03,101.26638793945312
2007-07-04,101.44187927246094
2007-07-05,101.4232406616211
2007-07-06,101.85508728027344
2007-07-09,101.85420989990234
2007-07-10,100.76773071289062
2007-07-11,99.90814208984375
2007-07-12,100.73519134521484
2007-07-13,101.46522521972656
2007-07-16,101.40571594238281
2007-07-17,101.23994445800781
2007-07-18,100.90740966796875
2007-07-19,100.96665954589844
2007-07-20,100.38925170898438
2007-07-23,99.97237396240234
2007-07-24,98.39273834228516
2007-07-25,98.06855773925781
2007-07-26,96.65623474121094
2007-07-27,95.56535339355469
2007-07-30,95.05348205566406
2007-07-31,95.10189056396484
2007-08-01,94.60540008544922
2007-08-02,95.0897445678711
2007-08-03,93.7302017211914
2007-08-06,92.19184112548828
2007-08-07,92.9776611328125
2007-08-08,93.69149017333984
2007-08-09,93.20130920410156
2007-08-10,93.37678527832031
2007-08-13,94.54984283447266
2007-08-14,93.77989959716797
2007-08-15,92.9391860961914
2007-08-16,91.85143280029297
2007-08-17,93.01818084716797
2007-08-20,93.60867309570312
2007-08-21,93.85454559326172
2007-08-22,94.78436279296875
2007-08-23,94.47870635986328
2007-08-24,94.42295837402344
2007-08-27,94.42465209960938
2007-08-28,92.75914764404297
2007-08-29,93.01294708251953
2007-08-30,93.87503051757812
2007-08-31,93.92198181152344
2007-09-03,95.0448226928711
2007-09-04,96.11967468261719
2007-09-05,95.91553497314453
2007-09-06,95.49871826171875
2007-09-07,94.25530242919922
2007-09-10,92.84697723388672
2007-09-11,93.04486083984375
2007-09-12,93.1729736328125
2007-09-13,93.17742156982422
2007-09-14,93.4618911743164
2007-09-17,93.32747650146484
2007-09-18,94.31385803222656
2007-09-19,95.74803924560547
2007-09-20,95.26223754882812
2007-09-21,95.18233489990234
2007-09-24,94.58013916015625
2007-09-25,94.0169677734375
2007-09-26,94.39386749267578
2007-09-27,94.6718978881836
2007-09-28,94.62692260742188
2007-10-01,94.95638275146484
2007-10-02,96.20565032958984
2007-10-03,95.9081802368164
2007-10-04,96.2982406616211
2007-10-05,97.03770446777344
2007-10-08,97.76313018798828
2007-10-09,98.1448745727539
2007-10-10,97.8121566772461
2007-10-11,97.35848999023438
2007-10-12,97.43199920654297
2007-10-15,96.85377502441406
2007-10-16,96.7893295288086
2007-10-17,96.37045288085938
2007-10-18,95.80307006835938
2007-10-19,94.83607482910156
2007-10-22,94.75745391845703
2007-10-23,94.96927642822266
2007-10-24,95.12068939208984
2007-10-25,94.58094787597656
2007-10-26,94.81013488769531
2007-10-29,95.14307403564453
2007-10-30,94.88072204589844
2007-10-31,95.03598022460938
2007-11-01,93.68364715576172
2007-11-02,91.94823455810547
2007-11-05,91.60871887207031
2007-11-06,91.30530548095703
2007-11-07,89.945068359375
2007-11-08,89.22399139404297
2007-11-09,88.6064682006836
