dai_date,dai_close
2006-01-02,100.0
2006-01-03,100.37200164794922
2006-01-04,101.14386749267578
2006-01-05,101.90791320800781
2006-01-06,102.18769836425781
2006-01-09,102.92019653320312
2006-01-10,102.81489562988281
2006-01-11,102.76657104492188
2006-01-12,103.2909164428711
2006-01-13,103.30005645751953
2006-01-16,103.23102569580078
2006-01-17,102.44214630126953
2006-01-18,101.56166076660156
2006-01-19,101.1770248413086
2006-01-20,101.68791198730469
2006-01-23,101.34805297851562
2006-01-24,101.07445526123047
2006-01-25,102.015869140625
2006-01-26,102.24517059326172
2006-01-27,103.09352111816406
2006-01-30,103.7972412109375
2006-01-31,104.18888854980469
2006-02-01,104.49282836914062
2006-02-02,103.94153594970703
2006-02-03,103.65153503417969
2006-02-06,104.23126983642578
2006-02-07,104.00776672363281
2006-02-08,103.29212188720703
2006-02-09,102.60536193847656
2006-02-10,102.88722229003906
2006-02-13,102.54237365722656
2006-02-14,102.18522644042969
2006-02-15,102.400634765625
2006-02-16,102.10938262939453
2006-02-17,102.50154876708984
2006-02-20,102.43212127685547
2006-02-21,101.78971862792969
2006-02-22,102.16216278076172
2006-02-23,102.51663208007812
2006-02-24,103.24623107910156
2006-02-27,103.36881256103516
2006-02-28,103.20232391357422
2006-03-01,103.29792785644531
2006-03-02,103.24225616455078
2006-03-03,102.93415069580078
2006-03-06,102.44700622558594
2006-03-07,101.75373077392578
2006-03-08,101.3189926147461
2006-03-09,101.3701171875
2006-03-10,102.0331039428711
2006-03-13,102.4607162475586
2006-03-14,102.64559936523438
2006-03-15,102.96939849853516
2006-03-16,102.9835433959961
2006-03-17,103.02297973632812
2006-03-20,102.97725677490234
2006-03-21,103.65123748779297
2006-03-22,103.38966369628906
2006-03-23,103.55603790283203
2006-03-24,103.65583038330078
2006-03-27,104.06661224365234
2006-03-28,104.19849395751953
2006-03-29,104.22189331054688
2006-03-30,104.93317413330078
2006-03-31,105.50619506835938
2006-04-03,106.09733581542969
2006-04-04,106.99341583251953
2006-04-05,107.2365951538086
2006-04-06,108.2047119140625
2006-04-07,108.54509735107422
2006-04-10,108.49376678466797
2006-04-11,108.07887268066406
2006-04-12,107.71497344970703
2006-04-13,107.81185913085938
2006-04-18,109.05873107910156
2006-04-19,109.59443664550781
2006-04-20,109.87918090820312
2006-04-21,110.1201171875
2006-04-24,109.88350677490234
2006-04-25,109.45118713378906
2006-04-26,109.50885772705078
2006-04-27,109.84297943115234
2006-04-28,109.9872055053711
2006-05-02,110.4671401977539
2006-05-03,110.91424560546875
2006-05-04,110.99695587158203
2006-05-05,111.20604705810547
2006-05-08,112.099609375
2006-05-09,111.80555725097656
2006-05-10,111.59122467041016
2006-05-11,111.34812927246094
2006-05-12,110.42083740234375
2006-05-15,108.30530548095703
2006-05-16,107.17205810546875
2006-05-17,107.12582397460938
2006-05-18,105.84120178222656
2006-05-19,105.2887191772461
2006-05-22,103.72209167480469
2006-05-23,103.40499877929688
2006-05-24,102.6324462890625
2006-05-25,102.83357238769531
2006-05-26,103.46607208251953
2006-05-29,103.67765045166016
2006-05-30,102.97676086425781
2006-05-31,102.84588623046875
2006-06-01,102.1758041381836
2006-06-02,102.97761535644531
2006-06-05,102.8265151977539
2006-06-06,102.04676055908203
2006-06-07,100.38533020019531
2006-06-08,98.20125579833984
2006-06-09,97.88319396972656
2006-06-12,97.82917022705078
2006-06-13,96.56827545166016
2006-06-14,95.94951629638672
2006-06-15,96.50192260742188
2006-06-16,98.23278045654297
2006-06-19,98.41566467285156
2006-06-20,97.56658935546875
2006-06-21,97.48761749267578
2006-06-22,98.10508728027344
2006-06-26,98.40738677978516
2006-06-27,98.6209487915039
2006-06-28,98.50486755371094
2006-06-29,99.19046783447266
2006-06-30,101.07550811767578
2006-07-03,102.00776672363281
