dai_date,dai_close
2007-01-02,100.0
2007-01-03,100.05642700195312
2007-01-04,99.22692108154297
2007-01-05,99.02919006347656
2007-01-08,99.28773498535156
2007-01-09,99.72053527832031
2007-01-10,99.16094970703125
2007-01-11,100.23767852783203
2007-01-12,100.7882308959961
2007-01-15,101.78546905517578
2007-01-16,101.67127227783203
2007-01-17,101.59917449951172
2007-01-18,101.72457885742188
2007-01-19,101.85667419433594
2007-01-22,102.32019805908203
2007-01-23,101.9299087524414
2007-01-24,102.63784790039062
2007-01-25,102.73754119873047
2007-01-26,102.24732208251953
2007-01-29,102.49669647216797
2007-01-30,102.75524139404297
2007-01-31,103.07020568847656
2007-02-01,104.18702697753906
2007-02-02,104.79961395263672
2007-02-05,105.15717315673828
2007-02-06,105.63883209228516
2007-02-07,106.11983489990234
2007-02-08,105.5287094116211
2007-02-09,106.02528381347656
2007-02-12,105.48676300048828
2007-02-13,105.53016662597656
2007-02-14,106.3991928100586
2007-02-15,106.58833312988281
2007-02-16,106.5395736694336
2007-02-19,106.98040771484375
2007-02-20,106.88379669189453
2007-02-21,106.62850952148438
2007-02-22,106.9892578125
2007-02-23,106.92842102050781
2007-02-26,107.21604919433594
2007-02-27,103.09365844726562
2007-02-28,101.67552185058594
2007-03-01,100.84700012207031
2007-03-02,100.82671356201172
2007-03-05,98.54898834228516
2007-03-06,100.16322326660156
2007-03-07,101.11920928955078
2007-03-08,102.92173767089844
2007-03-09,102.95133209228516
2007-03-12,103.02766418457031
2007-03-13,102.20429229736328
2007-03-14,99.77670288085938
2007-03-15,101.22623443603516
2007-03-16,101.47048950195312
2007-03-19,102.80730438232422
2007-03-20,103.22440338134766
2007-03-21,104.1346206665039
2007-03-22,105.29237365722656
2007-03-23,105.57749938964844
2007-03-26,105.62877655029297
2007-03-27,105.41100311279297
2007-03-28,105.07439422607422
2007-03-29,105.80974578857422
2007-03-30,106.21318054199219
2007-04-02,106.71961975097656
2007-04-03,107.7032470703125
2007-04-04,108.17878723144531
2007-04-05,108.3880386352539
2007-04-06,108.47481536865234
2007-04-09,108.47393798828125
2007-04-10,109.23278045654297
2007-04-11,109.42903900146484
2007-04-12,108.67581939697266
2007-04-13,109.27218627929688
2007-04-16,110.28441619873047
2007-04-17,110.24474334716797
2007-04-18,109.8349380493164
2007-04-19,109.1656265258789
2007-04-20,110.24110412597656
2007-04-23,110.64405822753906
2007-04-24,109.78056335449219
2007-04-25,110.56863403320312
2007-04-26,110.9710922241211
2007-04-27,110.73812103271484
2007-04-30,111.06864166259766
2007-05-01,110.95042419433594
2007-05-02,111.43051147460938
2007-05-03,111.13301849365234
2007-05-04,111.88497924804688
2007-05-07,112.16387939453125
2007-05-08,111.38275146484375
2007-05-09,111.50157928466797
2007-05-10,111.45890045166016
2007-05-11,111.15361022949219
2007-05-14,111.56678771972656
2007-05-15,111.69235229492188
2007-05-16,111.99980163574219
2007-05-17,112.22888946533203
2007-05-18,112.94368743896484
2007-05-21,113.224609375
2007-05-22,113.6808853149414
2007-05-23,114.31360626220703
2007-05-24,113.99358367919922
2007-05-25,113.70051574707031
2007-05-28,113.86134338378906
2007-05-29,114.1556396484375
2007-05-30,113.5110855102539
2007-05-31,114.83119201660156
2007-06-01,115.51383972167969
2007-06-04,115.2527847290039
2007-06-05,115.01205444335938
2007-06-06,113.15446472167969
2007-06-07,111.66436767578125
2007-06-08,111.13053894042969
2007-06-11,112.48584747314453
2007-06-12,112.18730926513672
2007-06-13,111.91323852539062
