dai_date,dai_close
2007-01-02,100.0
2007-01-03,100.0454330444336
2007-01-04,100.74323272705078
2007-01-05,99.48863983154297
2007-01-08,99.27903747558594
2007-01-09,100.19884490966797
2007-01-10,98.82331085205078
2007-01-11,98.58477020263672
2007-01-12,100.05716705322266
2007-01-15,100.94044494628906
2007-01-16,101.0572738647461
2007-01-17,101.4334945678711
2007-01-18,101.98482513427734
2007-01-19,102.2244873046875
2007-01-22,102.92389678955078
2007-01-23,102.9937744140625
2007-01-24,103.1824722290039
2007-01-25,102.76409149169922
2007-01-26,102.58596801757812
2007-01-29,102.8431396484375
2007-01-30,102.54889678955078
2007-01-31,102.08891296386719
2007-02-01,102.92937469482422
2007-02-02,102.91336822509766
2007-02-05,101.64791870117188
2007-02-06,102.25945281982422
2007-02-07,101.90299987792969
2007-02-08,101.23938751220703
2007-02-09,102.67288208007812
2007-02-12,102.66724395751953
2007-02-13,103.20362854003906
2007-02-14,103.72786712646484
2007-02-15,104.17516326904297
2007-02-16,104.15520477294922
2007-02-19,104.57649993896484
2007-02-20,104.72264862060547
2007-02-21,104.94479370117188
2007-02-22,105.97433471679688
2007-02-23,106.69625091552734
2007-02-26,106.71942138671875
2007-02-27,105.99666595458984
2007-02-28,102.92427825927734
2007-03-01,101.71534729003906
2007-03-02,101.05690002441406
2007-03-05,97.64387512207031
2007-03-06,99.32845306396484
2007-03-07,99.2397689819336
2007-03-08,100.52265167236328
2007-03-09,101.26242065429688
2007-03-12,101.7467041015625
2007-03-13,100.66166687011719
2007-03-14,98.05240631103516
2007-03-15,98.99005126953125
2007-03-16,98.12649536132812
2007-03-19,98.9207763671875
2007-03-20,99.8072509765625
2007-03-21,99.87877655029297
2007-03-22,100.9785385131836
2007-03-23,101.32572174072266
2007-03-26,101.48212432861328
2007-03-27,100.97089385986328
2007-03-28,100.3911361694336
2007-03-29,100.43777465820312
2007-03-30,100.73177337646484
2007-04-02,99.13085174560547
2007-04-03,100.12561798095703
2007-04-04,101.46649932861328
2007-04-05,101.24888610839844
2007-04-10,101.78858184814453
2007-04-11,101.87591552734375
2007-04-12,101.0989761352539
2007-04-13,100.03305053710938
2007-04-16,100.72859191894531
2007-04-17,100.28387451171875
2007-04-18,100.72480010986328
2007-04-19,99.7234115600586
2007-04-20,99.53608703613281
2007-04-23,99.22843170166016
2007-04-24,99.31791687011719
2007-04-25,98.48323822021484
2007-04-26,99.30174255371094
2007-04-27,99.58609771728516
2007-04-30,99.564453125
2007-05-02,99.82304382324219
2007-05-03,99.8287124633789
2007-05-04,99.914794921875
2007-05-07,101.23604583740234
2007-05-08,101.05307006835938
2007-05-09,101.78248596191406
2007-05-10,101.38758087158203
2007-05-11,100.85389709472656
2007-05-14,100.82225036621094
2007-05-15,99.81167602539062
2007-05-16,99.5242691040039
2007-05-17,99.49658203125
2007-05-18,98.5570297241211
2007-05-21,99.28890991210938
2007-05-22,100.65349578857422
2007-05-23,100.98382568359375
2007-05-24,100.87353515625
2007-05-25,100.15018463134766
2007-05-28,100.18704223632812
2007-05-29,101.26641845703125
2007-05-30,101.15562438964844
2007-05-31,102.28626251220703
2007-06-01,102.99313354492188
2007-06-04,103.17951202392578
2007-06-05,103.28229522705078
2007-06-06,103.48987579345703
2007-06-07,103.39727020263672
2007-06-08,102.05010223388672
2007-06-11,102.20209503173828
